"subject" "activity" "TimeBodyAccelerometer.mean...X" "TimeBodyAccelerometer.mean...Y" "TimeBodyAccelerometer.mean...Z" "TimeGravityAccelerometer.mean...X" "TimeGravityAccelerometer.mean...Y" "TimeGravityAccelerometer.mean...Z" "TimeBodyAccelerometerJerk.mean...X" "TimeBodyAccelerometerJerk.mean...Y" "TimeBodyAccelerometerJerk.mean...Z" "TimeBodyGyroscope.mean...X" "TimeBodyGyroscope.mean...Y" "TimeBodyGyroscope.mean...Z" "TimeBodyGyroscopeJerk.mean...X" "TimeBodyGyroscopeJerk.mean...Y" "TimeBodyGyroscopeJerk.mean...Z" "TimeBodyAccelerometerMagnitude.mean.." "TimeGravityAccelerometerMagnitude.mean.." "TimeBodyAccelerometerJerkMagnitude.mean.." "TimeBodyGyroscopeMagnitude.mean.." "TimeBodyGyroscopeJerkMagnitude.mean.." "FrequencyBodyAccelerometer.mean...X" "FrequencyBodyAccelerometer.mean...Y" "FrequencyBodyAccelerometer.mean...Z" "FrequencyBodyAccelerometer.meanFreq...X" "FrequencyBodyAccelerometer.meanFreq...Y" "FrequencyBodyAccelerometer.meanFreq...Z" "FrequencyBodyAccelerometerJerk.mean...X" "FrequencyBodyAccelerometerJerk.mean...Y" "FrequencyBodyAccelerometerJerk.mean...Z" "FrequencyBodyAccelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscope.mean...X" "FrequencyBodyGyroscope.mean...Y" "FrequencyBodyGyroscope.mean...Z" "FrequencyBodyGyroscope.meanFreq...X" "FrequencyBodyGyroscope.meanFreq...Y" "FrequencyBodyGyroscope.meanFreq...Z" "FrequencyBodyAccelerometerMagnitude.mean.." "FrequencyBodyAccelerometerMagnitude.meanFreq.." "FrequencyBodyAccelerometerJerkMagnitude.mean.." "FrequencyBodyAccelerometerJerkMagnitude.meanFreq.." "FrequencyBodyGyroscopeMagnitude.mean.." "FrequencyBodyGyroscopeMagnitude.meanFreq.." "FrequencyBodyGyroscopeJerkMagnitude.mean.." "FrequencyBodyGyroscopeJerkMagnitude.meanFreq.." "Angle.TimeBodyAccelerometerMean.Gravity." "Angle.TimeBodyAccelerometerJerkMean..GravityMean." "Angle.TimeBodyGyroscopeMean.GravityMean." "Angle.TimeBodyGyroscopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean." "TimeBodyAccelerometer.std...X" "TimeBodyAccelerometer.std...Y" "TimeBodyAccelerometer.std...Z" "TimeGravityAccelerometer.std...X" "TimeGravityAccelerometer.std...Y" "TimeGravityAccelerometer.std...Z" "TimeBodyAccelerometerJerk.std...X" "TimeBodyAccelerometerJerk.std...Y" "TimeBodyAccelerometerJerk.std...Z" "TimeBodyGyroscope.std...X" "TimeBodyGyroscope.std...Y" "TimeBodyGyroscope.std...Z" "TimeBodyGyroscopeJerk.std...X" "TimeBodyGyroscopeJerk.std...Y" "TimeBodyGyroscopeJerk.std...Z" "TimeBodyAccelerometerMagnitude.std.." "TimeGravityAccelerometerMagnitude.std.." "TimeBodyAccelerometerJerkMagnitude.std.." "TimeBodyGyroscopeMagnitude.std.." "TimeBodyGyroscopeJerkMagnitude.std.." "FrequencyBodyAccelerometer.std...X" "FrequencyBodyAccelerometer.std...Y" "FrequencyBodyAccelerometer.std...Z" "FrequencyBodyAccelerometerJerk.std...X" "FrequencyBodyAccelerometerJerk.std...Y" "FrequencyBodyAccelerometerJerk.std...Z" "FrequencyBodyGyroscope.std...X" "FrequencyBodyGyroscope.std...Y" "FrequencyBodyGyroscope.std...Z" "FrequencyBodyAccelerometerMagnitude.std.." "FrequencyBodyAccelerometerJerkMagnitude.std.." "FrequencyBodyGyroscopeMagnitude.std.." "FrequencyBodyGyroscopeJerkMagnitude.std.."
"WALKING_DOWNSTAIRS" "SITTING" 0.27335412 -0.0183881581419231 -0.106687204461538 -0.137966858269231 0.627335674269231 0.658112259038461 0.0722924706461539 0.0108870501576923 -0.00320487600288462 -0.0119223099935385 -0.0847063840769231 0.0816831825961538 -0.105163769903846 -0.0409775218461538 -0.0559542638076923 -0.922058115192308 -0.922058115192308 -0.949838303076923 -0.940041299615385 -0.964561613076923 -0.952257122307692 -0.915918858173077 -0.9439367975 -0.0999877646442308 0.0627160183461538 0.0945100455384615 -0.958024250769231 -0.933489928230769 -0.962925444230769 0.174304763946154 0.0558347580259615 0.0306024503884615 -0.952691768076923 -0.956430623076923 -0.954570508076923 0.000975998447115386 0.00176760071153846 0.119582193901346 -0.943731901346154 -0.0208490090692308 -0.946107656538462 0.394051385576923 -0.954518648076923 -0.0356082752153846 -0.965538027884615 0.267760910692308 -0.0144128694553846 0.0227037098461538 -0.0153559550192308 -0.0552092581730769 0.332253406346154 -0.403645955 -0.502335588269231 -0.948270013076923 -0.909293764721154 -0.926068430769231 -0.973480661923077 -0.971941961346154 -0.964240199038462 -0.954536197307692 -0.928299830673077 -0.964913944423077 -0.957545245384615 -0.954934639038462 -0.952425612884615 -0.9621402175 -0.961308260576923 -0.967080889423077 -0.935390733076923 -0.935390733076923 -0.945308738846154 -0.948031220961538 -0.961705405 -0.9468154825 -0.91102808925 -0.921767895961539 -0.9550623375 -0.927707183826923 -0.965452838076923 -0.959265629038462 -0.954504093846154 -0.956062465961538 -0.940229219038462 -0.943702504038462 -0.953165513461538 -0.959401531538462
"WALKING_DOWNSTAIRS" "STANDING" 0.272441602885246 -0.0173236058459016 -0.114174567819672 0.604849296065574 0.151678392032787 0.105431178237705 0.0790638318360656 0.00450437513442623 0.00487436589131148 -0.0417237462268852 -0.076186481047541 0.0975869137639344 -0.0968805722295082 -0.0379650870491803 -0.0557005537803279 -0.960480628360656 -0.960480628360656 -0.986106574754098 -0.951850009016393 -0.989835001639344 -0.982493600163934 -0.958123970327869 -0.967026220163934 -0.0605238182 0.0886547456672131 0.13992735925082 -0.987790253934426 -0.980372315901639 -0.982965675737705 0.1972277591 0.0485464168360656 0.0569246337540984 -0.976763825573771 -0.976601699508197 -0.97457660442623 0.110957270391803 -0.101869908754098 0.0970393150278688 -0.962501745737705 0.0670542378081967 -0.984148819836066 0.381167249622951 -0.969847415081967 -0.0491670278391803 -0.987340264426229 0.336193191901639 -0.00322230988098361 0.0149263227145902 0.0306436024852459 -0.0349472285245902 -0.438106497377049 -0.0333382763606557 -0.0772040596163934 -0.981282996557377 -0.948463197377049 -0.955298292786885 -0.97073565442623 -0.960815566065574 -0.951510199016393 -0.987769195081967 -0.980496112295082 -0.985333352295082 -0.979701557213115 -0.972883668688525 -0.97266440557377 -0.986572712131148 -0.987805089180328 -0.990168460327869 -0.95175549147541 -0.95175549147541 -0.984175457540984 -0.958738042622951 -0.986571026721311 -0.980857951639344 -0.946366788032787 -0.952054993442623 -0.988880839508197 -0.982141202622951 -0.986338412131148 -0.980689017704918 -0.971168835573771 -0.974599089508197 -0.953074076393443 -0.983088636229508 -0.958882724262295 -0.986234280491803
"WALKING_DOWNSTAIRS" "WALKING" 0.266426060551724 -0.0207023370410345 -0.107843389651724 0.897822080689655 -0.203549933827586 -0.22616747 0.114554129191379 0.00911632517982758 -0.0142227199603448 0.0483481221310345 -0.105672724177207 0.0170488511741379 -0.137156082218966 -0.049003656935 -0.0521111837163793 0.0418896265872414 0.0418896265872414 -0.319112164482759 -0.245851934310345 -0.605850154827586 -0.112816201000517 -0.161924729098276 -0.372263943189655 -0.521033856293103 -0.178833052586207 -0.184848046741379 -0.324248309844828 -0.393356062068966 -0.57392549862069 -0.551528537068966 -0.521191791034483 -0.492876932413793 -0.389210057163793 -0.509004381034483 -0.380343604482759 -0.268763202805172 -0.144741097099138 -0.250235332428448 -0.0883710901655172 -0.113678156740172 -0.310994096137931 -0.0719339913 -0.480433332758621 -0.0734560292982759 -0.643265582068966 0.127039823965517 0.0554196185603448 -0.0613384193103448 -0.102068291948276 0.0895333803793103 -0.676707820689655 0.223901882068966 0.1819712345 0.0306176269637931 -0.0723305201787931 -0.248218140539655 -0.950908288793103 -0.933417098965517 -0.914797497413793 -0.237145305241379 -0.359572284034483 -0.604393525172414 -0.447532309810345 -0.49650370862069 -0.369713239465517 -0.582943535 -0.643169904827586 -0.590124487758621 -0.0539970274189655 -0.0539970274189655 -0.3333335455 -0.417559918275862 -0.657117864827586 0.0797450535275862 -0.087182781387931 -0.244084121315517 -0.21790334847069 -0.366153363275862 -0.633552726724138 -0.470479936086207 -0.493886415 -0.426874469224138 -0.183426672515517 -0.368183450094828 -0.47747461362069 -0.701732949827586
"WALKING_DOWNSTAIRS" "WALKING_DOWNSTAIRS" 0.281824368163265 -0.0188340038979592 -0.106142808408163 0.892835280204082 -0.260284528020408 -0.17144770444898 0.0741290540877551 0.00676294874306122 0.0146017238883673 -0.0316960165657143 -0.0728619222857143 0.0768932200728571 -0.109862861061224 -0.027249301037551 -0.0383080167840816 -0.176442003726531 -0.176442003726531 -0.439745729438775 -0.403819125276531 -0.673052561428571 -0.289253158965306 -0.289819155593878 -0.50412313422449 -0.361114817016327 -0.0998896998653061 -0.189457592376327 -0.432730259295918 -0.482820357755102 -0.668319164897959 -0.32998117244898 -0.383152247959184 -0.394956274897959 -0.48686711977551 -0.589622053469388 -0.49549198877551 -0.245409610377551 -0.194478145177551 -0.195726031304082 -0.252500823544898 -0.107324976444898 -0.420236569867347 0.0207024132653061 -0.559556642244898 -0.100418701632653 -0.693617262857143 0.0990616458244898 -0.0525108612 0.0236351271612245 0.0256067982857143 0.0244376952244898 -0.657767205714286 0.26317807 0.143386352734694 -0.189840651414898 -0.226628157279592 -0.396692839112245 -0.960443565102041 -0.939497304897959 -0.92679426 -0.365273052877551 -0.451784467 -0.692061697346939 -0.549159483489796 -0.581778464693878 -0.482714911332653 -0.645059132857143 -0.701790534081633 -0.664343613673469 -0.214659012971429 -0.214659012971429 -0.439676970393878 -0.513097960326531 -0.703059775306122 -0.155772408681633 -0.244979372567347 -0.388334430065306 -0.353908448918367 -0.455414401387755 -0.714666221632653 -0.571479302416326 -0.581365682040816 -0.527638516244898 -0.317168737589796 -0.470664707920408 -0.56799620755102 -0.738130109183673
"WALKING_DOWNSTAIRS" "WALKING_UPSTAIRS" 0.279512977627119 -0.0136687931271186 -0.109739334204576 0.929396423220339 -0.256984464813559 0.0186001898135593 0.0735179246949152 0.0034083479859322 -0.00414616143898305 -0.027669894999661 -0.0702771306779661 0.0848331632372881 -0.100515446254237 -0.0399281391355932 -0.0549820199830508 -0.968727336440678 -0.968727336440678 -0.988733892711864 -0.96757584 -0.991849321186441 -0.989801911355932 -0.95861046220339 -0.97290526440678 0.00200275486101695 0.00253613791525424 0.0518382541033898 -0.990818944915254 -0.97805441440678 -0.986663939322034 0.238045142142373 -0.0282654608372881 0.0565869090623729 -0.974880188644068 -0.985372004237288 -0.977282384576271 -0.175600187906102 -0.225751431694915 -0.0112330353728814 -0.968790634915254 0.042168486220339 -0.984549161186441 0.348526407986441 -0.979023783559322 -0.191882517262712 -0.989912197627119 0.181633749981356 0.0136874450464407 0.00965660127728814 0.039904863661017 0.018662571559322 -0.725934254067797 0.260125078135593 0.0087444242559322 -0.990469206271186 -0.951177865084746 -0.960852966949153 -0.98550766220339 -0.966046754237288 -0.960212197288136 -0.990499095254237 -0.978852322881356 -0.988736399322034 -0.976735245423729 -0.983440467118644 -0.977448529322034 -0.985289117966102 -0.99239169220339 -0.987739577457627 -0.961530718135593 -0.961530718135593 -0.984604791355932 -0.971435860847458 -0.988562875423729 -0.990852931694915 -0.949801183389831 -0.956875969152542 -0.990991139661017 -0.981635479830508 -0.98944095 -0.977461722033898 -0.982512146949153 -0.979604643728814 -0.962986944745763 -0.983537356779661 -0.971483266440678 -0.987458680338983
"WALKING_UPSTAIRS" "LAYING" 0.234780479395833 -0.0435622452041667 -0.0852008280416667 0.0365652194791667 0.52127522175 0.546022695395833 0.0750482509583333 0.006415084668125 -0.00288108696291667 -0.0316356673395833 -0.070051469175 0.111964238375 -0.094924301375 -0.0491678606770833 -0.0638954874375 -0.864958041729167 -0.864958041729167 -0.947081536458333 -0.873495145229167 -0.96178161875 -0.934417339583333 -0.8593074964375 -0.903542417291667 -0.09185665741875 0.145255435104167 0.254266610791667 -0.948536226458333 -0.916789154791667 -0.948672921875 0.147338272666667 0.0303496244541667 0.10727336875 -0.872213128964583 -0.945145110208333 -0.91676453625 0.131303388828333 -0.0202402846270833 0.0540001472083333 -0.877738054895833 0.279076733104167 -0.926791018958333 0.296936656604167 -0.877545593958333 0.0081180053325 -0.948575951041667 0.197820911229167 0.0136079567210417 0.00703416269791667 0.0738941151770833 0.029145706 0.160261793333333 -0.337616313541667 -0.424864681395833 -0.928994429791667 -0.827342672520833 -0.871429010091667 -0.917001667291667 -0.905886833916667 -0.912486646458333 -0.94870194 -0.916124908958333 -0.955561061041667 -0.893843550854167 -0.941378405833333 -0.916857421666667 -0.929536048333333 -0.963843327708333 -0.958927424791667 -0.833238089208333 -0.833238089208333 -0.92276978375 -0.84319909625 -0.94253927125 -0.927417260208333 -0.823735870520833 -0.865286228979167 -0.953681771041667 -0.921961136041667 -0.961312432708333 -0.901505578125 -0.939723345416667 -0.92493634875 -0.840027698041667 -0.917639425833333 -0.849235914375 -0.939418782291667
"WALKING_UPSTAIRS" "SITTING" 0.267572322934783 -0.00701317504847826 -0.10635786423913 0.768182340869565 0.012057297173913 0.209002620221739 0.0769417441956522 0.00274821553413043 -0.00575311725343478 -0.0326004820782609 -0.0793970927608696 0.0772716283043478 -0.10027649426087 -0.0398545786956522 -0.0496924456369565 -0.962109692391304 -0.962109692391304 -0.988888701304348 -0.947557024347826 -0.992563354782609 -0.984053417826087 -0.958793282391304 -0.975945873695652 -0.00665134584782609 0.1046068549 0.172756194804348 -0.988404022391304 -0.98177523326087 -0.988834011304348 0.271549548673913 0.032146504023913 0.0848149033391304 -0.979904001956522 -0.981178860869565 -0.961030463913043 -0.00967319185869565 0.0112575481891304 0.0379027196826087 -0.966247428478261 0.232023771413043 -0.986840023695652 0.382332817173913 -0.968047991956522 -0.0340782736073913 -0.990936687826087 0.26012367926087 0.0271445470369565 0.0509571876717391 0.0238767907826087 -0.00878012145217391 -0.522641675869565 0.0637785581369565 -0.13269305 -0.981658229130435 -0.945859565 -0.961947485652174 -0.969195584782609 -0.95563076826087 -0.968758440434783 -0.98819531826087 -0.981684361086957 -0.99030344673913 -0.98026691826087 -0.976047004782609 -0.95411676826087 -0.991925574130435 -0.990809894130435 -0.989730242826087 -0.953519147608696 -0.953519147608696 -0.986525282608696 -0.951522202826087 -0.990163038043478 -0.980868865434783 -0.942807918695652 -0.957704881304348 -0.989051485434783 -0.982933457826087 -0.990316203043478 -0.980644738913043 -0.973784978695652 -0.956284510217391 -0.954331868043478 -0.984820543695652 -0.95011238173913 -0.98958064326087
"WALKING_UPSTAIRS" "STANDING" 0.27323009962963 -0.0147977532074074 -0.107256979814815 0.929406403703704 -0.240077042611111 0.0317729910351852 0.0919005316574074 0.000717000912962963 -0.0310640988807037 -0.004281896685 -0.104290808124074 0.0822343645611111 -0.0989364172592593 -0.0379523449685185 -0.0511526233037037 -0.698113969703704 -0.698113969703704 -0.824861143333333 -0.695776132711111 -0.871547386851852 -0.801364181111111 -0.713005680431481 -0.790787923703704 -0.107039110941296 -0.0113078137407407 -0.0333599960555555 -0.831028023518519 -0.801042449444444 -0.893792248888889 0.0646501506425926 -0.193556622237037 -0.111645720498148 -0.814592146111111 -0.774141247592593 -0.804518096851852 -0.112668994162963 -0.234436867425926 -0.01259565425 -0.763975959814815 0.109466575981481 -0.816936382962963 0.280925154457407 -0.776476198518519 -0.130014613425926 -0.884619481481482 0.247443788685185 -0.0195015369925926 -0.0106999088388889 -0.0929194437555556 -0.0320997591981481 -0.732913379074074 0.248610710537037 -0.00108676292592593 -0.787454008888889 -0.642207884031481 -0.64589540292963 -0.978382400925926 -0.957300762037037 -0.939571002222222 -0.821050129444444 -0.788346694074074 -0.902821906296296 -0.837361837037037 -0.667107944259259 -0.821488297222222 -0.869421217222222 -0.877591250555556 -0.86536372537037 -0.743654373888889 -0.743654373888889 -0.828032297777778 -0.707565570644444 -0.888561168703704 -0.782957781111111 -0.631801875166667 -0.608895331262963 -0.826743305185185 -0.788678217037037 -0.910427220740741 -0.845930260925926 -0.618360957518518 -0.844038355555556 -0.773193976296296 -0.844015692962963 -0.715069700796296 -0.902295470925926
"WALKING_UPSTAIRS" "WALKING" 0.264158059423729 -0.0142648968589831 -0.132867407932203 0.716629057474576 0.0197051617966102 -0.0275521648474576 0.0703593080559322 0.0130479667762712 -0.013509183570678 -0.0197591999542373 -0.0806679621440678 0.0970519886084746 -0.105734999688136 -0.0384717386084746 -0.0469311299813559 -0.386316144455932 -0.386316144455932 -0.43724997479661 -0.42494916879661 -0.54271230440678 -0.476951528033898 -0.289525208401695 -0.518171594237288 -0.173164492238983 0.0606691031813559 0.0289731726277966 -0.469901872032373 -0.369959840943068 -0.645711988983051 -0.058052090420339 -0.192801657169492 -0.126276946525424 -0.538811471338983 -0.41118246730678 -0.497914789830508 0.00324234283050848 -0.0465765109983051 0.00568525477118644 -0.408340138657627 0.0858763767118644 -0.403865363320339 0.192757081291525 -0.461793855554237 0.106867567355932 -0.553564061694915 0.160519488881356 0.0627435539932203 0.0133267641186441 -0.0830085983288136 0.0151246880186441 -0.528914727457627 0.025876950759322 0.0415244879152542 -0.509112149322034 -0.264297883727119 -0.438812094864407 -0.967689550169492 -0.972519971864407 -0.906103103915254 -0.433338795664407 -0.306351049262712 -0.672632217457627 -0.630353225254237 -0.371697475018644 -0.550805269661017 -0.473309857288136 -0.553684678135593 -0.593348114067797 -0.445491124932203 -0.445491124932203 -0.421539316135593 -0.438239388694915 -0.558811238983051 -0.52342328559322 -0.298307767364746 -0.442345699542373 -0.446168849576271 -0.283635945594576 -0.69842059559322 -0.660365479322034 -0.354038103132203 -0.611020690508475 -0.558854833118644 -0.448835313237288 -0.521182229050847 -0.597117046271186
"WALKING_UPSTAIRS" "WALKING_DOWNSTAIRS" 0.283358960638298 -0.016052593287234 -0.110098585489362 0.935768794468085 -0.275743272765957 -0.0677446734255319 0.0838135600787234 0.0256309492319149 0.0188501057361702 -0.059131509047234 -0.0548503381191489 0.0802128899340425 -0.0879778444085106 -0.0333498834680851 -0.0567017234851064 -0.134316804978723 -0.134316804978723 -0.14949503393617 -0.156523949431915 -0.311674385319149 -0.188563853404255 0.0819074662702128 -0.337844606170213 -0.242175952851064 0.108120745610638 0.0732540825446809 -0.156563355234043 -0.0505474067617021 -0.461068080638298 -0.203717020044681 -0.391885847659574 -0.187909421042553 -0.343176639489362 -0.111433411604255 -0.222148530425532 -0.0181602310382979 -0.0464861322680851 -0.0256714065319149 -0.100784028361702 0.177222061914894 -0.0540805802851064 0.0726502833906383 -0.197436288404255 0.263354336148936 -0.318163716489362 0.180368238457234 -0.011824170187234 -0.0180541999361702 0.0653253264468085 -0.0182877205829787 -0.735378399787234 0.272644552765957 0.0686399745531915 -0.257362790234043 0.0887146321042553 -0.277130061276596 -0.971163839787234 -0.966472108297872 -0.939306361276596 -0.113038482068085 0.0428072126531915 -0.494186010638298 -0.46810132893617 -0.0829775743946809 -0.312942916021277 -0.254144505425532 -0.307598431787234 -0.392210728723404 -0.18861815693617 -0.18861815693617 -0.068171650787234 -0.197010546893617 -0.327446420489362 -0.288153524582979 0.022302126363617 -0.301728520212766 -0.147009077021277 0.0740860962531915 -0.525353132765957 -0.508825687446809 -0.0737121541085106 -0.409072146808511 -0.369441185680851 -0.0924629438702128 -0.338885475106383 -0.388444024468085
"WALKING_UPSTAIRS" "WALKING_UPSTAIRS" 0.274444646041667 -0.0147649101372917 -0.110157792447917 0.92726904625 -0.28815577 -0.06781748991875 0.0814189211875 0.0488162369583333 -0.0144899703125 -0.04977378046875 -0.0714990422916667 0.0911699524635417 -0.064533358369375 -0.049329631325 -0.0306708243458333 -0.062089354875 -0.062089354875 -0.161090779479167 -0.11588994168125 -0.3254151530625 -0.10975843601875 0.0147141894866667 -0.294725069166667 -0.307984713395833 0.0583854244645833 0.112913410015 -0.138613013110417 -0.13633833085625 -0.39876025875 -0.257845266208333 -0.3870144635625 -0.13469893296875 -0.367486491391667 -0.0736794324541667 -0.181281566452083 -0.0540032710895833 -0.0263428416354167 -0.0947526334310417 -0.0460391058979167 0.119362992041667 -0.0578319945470833 0.0819152415625 -0.18156487290625 0.222128652395833 -0.31993069968125 0.150751426097917 0.0770459744458333 -0.00139714552083333 0.0905732880833333 -0.0733318302916667 -0.722526276041667 0.281882833541667 0.0687873024375 -0.145698184102688 0.0234994629833333 -0.222873406645833 -0.957572627916667 -0.949318606458333 -0.905460444791667 -0.10205241525625 -0.0830571051020833 -0.441493020291667 -0.476781349041667 -0.0685752562375 -0.262400326875 -0.404302174520833 -0.282089157208333 -0.38280012983125 -0.116849783610417 -0.116849783610417 -0.0910293659175 -0.168973511958333 -0.329907283395833 -0.16304382580625 -0.0391665870625 -0.252794216604167 -0.145543105772917 -0.0875011073458333 -0.482710527083333 -0.5145053283125 -0.0800379290041667 -0.359262847708333 -0.2989700478125 -0.142460386095833 -0.3106432848125 -0.392531384666667
NA "LAYING" 0.275442539105552 -0.0181900631036292 -0.107567291556262 0.582894737668106 0.122981100479631 0.173092872591259 0.0806465594506786 0.00861921214787785 -0.00481127981491733 -0.0353565325344232 -0.0756098267470222 0.0896945750673103 -0.0933939699417316 -0.0442197565725287 -0.0560616265766255 -0.611804000653991 -0.611804000653991 -0.70011309171256 -0.673835330572856 -0.803955441822949 -0.667500719160642 -0.612709869266138 -0.732168233545731 -0.194106088671141 0.0572332594197903 0.0952253378321968 -0.695655853796792 -0.687583752697286 -0.791100292231092 0.000218081327283158 -0.170168281723615 -0.0703175312868427 -0.721297168783159 -0.764387039329056 -0.706400629684022 -0.0577879651494078 -0.159381047289667 -0.00450734019486058 -0.639031058629611 0.122412670118001 -0.669500937140345 0.202626225634399 -0.750023048093276 -0.0184920510158859 -0.818590157410857 0.158089955464121 0.00142501617805059 0.00118775141485503 0.0317180383100802 -0.02438397443219 -0.417306138371376 -0.0283675872468908 -0.111868331364411 -0.648803499540901 -0.588289697401123 -0.692829553099303 -0.967473674108575 -0.961092258266502 -0.951291268075879 -0.679068348170666 -0.66960662464108 -0.808529932235373 -0.764624610888649 -0.747295489359932 -0.719523636189192 -0.769883017238001 -0.830468442603825 -0.775654715112215 -0.640854639388384 -0.640854639388384 -0.673548516087292 -0.722049723275509 -0.817389597545133 -0.642548976943122 -0.602460958703029 -0.697143706989877 -0.69094056326444 -0.67282270319269 -0.824791362827761 -0.779818145679395 -0.741102805261277 -0.75150306642554 -0.698762133170759 -0.681357531740222 -0.75311086563467 -0.829246553707341
NA "SITTING" 0.273375585710654 -0.0170019385322249 -0.108764687099865 0.730026699817937 -0.00418058710606831 0.0830597755991308 0.0818307276942414 0.00730221585875995 -0.00448998256694201 -0.0300004970135604 -0.073799284856878 0.0895858977834862 -0.0956972064173473 -0.0428914739009036 -0.0564586883817937 -0.61209998016149 -0.61209998016149 -0.699223838775725 -0.655505780685111 -0.791357055814565 -0.675203430679366 -0.594593850072084 -0.710977343298335 -0.178345142366542 0.018365595497563 0.0445775433975314 -0.700413728117053 -0.674664206414997 -0.781161972198166 -0.0121625453354282 -0.204892941028658 -0.103430631114774 -0.70845528600263 -0.74334062764828 -0.690973974647856 -0.103408162365017 -0.183323631394633 -0.0532114483400607 -0.639394282286076 0.0736193430193897 -0.665488837214336 0.175534336892785 -0.736452902012185 -0.0633010198231891 -0.802564533928773 0.119520282293587 0.00803708885058665 0.00616410942553608 0.00811641571491773 -0.00268159721207013 -0.565536910719488 0.0711127903064734 -0.0440685447862832 -0.668627951122927 -0.574072171138908 -0.661649372623439 -0.966766308111935 -0.958421813128186 -0.937871830906945 -0.688690356377047 -0.65800525188249 -0.798748490497977 -0.759553595676467 -0.724327107040121 -0.696850635039312 -0.753242933951787 -0.812051731178112 -0.77438600819791 -0.641204537167674 -0.641204537167674 -0.672297538377613 -0.709363703997168 -0.800589889610991 -0.667309133635469 -0.591193810303614 -0.663906917516035 -0.705001683913284 -0.663621775413484 -0.815240457321308 -0.777130916964262 -0.718579222548887 -0.728713974474983 -0.699633832900877 -0.683846773681659 -0.743851345531086 -0.812891645823196
NA "STANDING" 0.273781890844487 -0.0167555860985889 -0.109819381713607 0.703517534304653 -0.0322410360144678 0.0570558033588725 0.0785414177267559 0.0030362563234608 -0.00588461363134213 -0.0418494980042288 -0.0712698981896106 0.0988738132963034 -0.0956716271613257 -0.0434832127804079 -0.0539553399546514 -0.495961894054799 -0.495961894054799 -0.613869033698968 -0.557509751590306 -0.740785861580306 -0.571237670878381 -0.49607618528037 -0.620958982326577 -0.256593548921396 -0.0131928845552352 0.00377962620894105 -0.613363474169662 -0.598688752441013 -0.715367937397514 -0.0838860480019522 -0.244773257293607 -0.155784458394678 -0.63902101092014 -0.671575379741364 -0.606924975869044 -0.1363445855366 -0.195900585939369 -0.0985969775908955 -0.534192549223263 0.0352416119409688 -0.577416375921906 0.145788179271134 -0.668218435243658 -0.0758041482561504 -0.758651729310899 0.0977749516098916 0.000615789787131931 0.00647290226588273 0.0351818081538687 -0.0130344089126361 -0.5373584183174 0.0895186067095411 -0.0328732011331166 -0.560984281581134 -0.469194863586074 -0.557603603535258 -0.959083623986616 -0.945551761799235 -0.928961524069471 -0.598744608172868 -0.57678713430573 -0.73837446612174 -0.689297571810452 -0.644342291348375 -0.608811319890414 -0.712021921346781 -0.763904945892581 -0.720005406133206 -0.540357041950988 -0.540357041950988 -0.589177346679286 -0.624441198071855 -0.756885473340089 -0.558620124848885 -0.490973352368489 -0.562032172225411 -0.620347603177119 -0.582707854146023 -0.760318320097642 -0.707643897860867 -0.635243911576036 -0.647178148184194 -0.617415937799465 -0.608117425593129 -0.663575290777967 -0.772826259854366
NA "WALKING" 0.276169180681227 -0.0195572718183635 -0.10896036232543 0.680941754180254 0.000289809358616306 0.0989949408686687 0.0790577959956544 0.00652446600866268 -0.00473895069862678 -0.0267646044871264 -0.0760332301685116 0.0845540356986836 -0.0980969087704787 -0.0405370629091249 -0.0571895525083022 -0.498664043229825 -0.498664043229825 -0.602593544790381 -0.555067036063972 -0.7264154586908 -0.586304999140165 -0.459172793445774 -0.638197188580778 -0.236124953906769 0.0173428405914435 0.046536921080178 -0.622643622357218 -0.557440963515378 -0.722751567657442 -0.0772126965162079 -0.235573880454024 -0.140464814515834 -0.61819466521466 -0.678755439613366 -0.585676081104488 -0.101004205415856 -0.165016041143747 -0.0355125883319596 -0.547831926099357 0.0982528620826028 -0.578882743267644 0.166514917218212 -0.660237099288571 -0.0144353220049281 -0.754720478843889 0.135072443360187 0.00400384148394914 -0.00845993753080778 0.0058491109308751 -0.0239810528499776 -0.504659681533283 0.064697185044727 -0.0552922660462147 -0.569389253348631 -0.432260093650853 -0.580656155342057 -0.969037128047868 -0.957788156237846 -0.94088305615632 -0.601512607165946 -0.53257032363724 -0.743109400162513 -0.673225494448168 -0.645736217811444 -0.609449283755587 -0.686901997074869 -0.763551542400898 -0.6870172567565 -0.558359614011384 -0.558359614011384 -0.584701374554039 -0.623772539859536 -0.750662817351907 -0.564178874011077 -0.455749605871803 -0.58457493024353 -0.615505659858392 -0.537610648734519 -0.762405238806133 -0.692782089386687 -0.631726485155467 -0.65502788943074 -0.635168798369783 -0.595740715259918 -0.667023499251174 -0.764039340736672
